Trial	DayAfter1Apr	Pool	Location	Pond	Select	Cline	Cline2	FamilyCode	Family	Rep	Hours	Event	TrialPool	Night
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	1.5	1	TR1PO1	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	1.5	1	TR1PO1	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	1.5	1	TR1PO1	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	1.5	1	TR1PO1	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	1.5	1	TR1PO1	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	1.5	1	TR1PO1	no
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	1.5	1	TR1PO2	no
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	1.5	1	TR1PO2	no
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	1.5	1	TR1PO2	no
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	1.5	1	TR1PO2	no
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	1.5	1	TR1PO2	no
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	1.5	1	TR1PO2	no
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	1.5	1	TR1PO2	no
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	1.5	1	TR1PO3	no
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	1.5	1	TR1PO3	no
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	1.5	1	TR1PO3	no
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	1.5	1	TR1PO3	no
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	1.5	1	TR1PO3	no
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	1.5	1	TR1PO3	no
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	1.5	1	TR1PO3	no
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	1.5	1	TR1PO3	no
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	1.5	1	TR1PO4	no
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	1.5	1	TR1PO4	no
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	1.5	1	TR1PO4	no
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	1.5	1	TR1PO4	no
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	1.5	1	TR1PO4	no
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	1.5	1	TR1PO4	no
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	1.5	1	TR1PO4	no
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	1.5	1	TR1PO5	no
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	1.5	1	TR1PO5	no
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	1.5	1	TR1PO5	no
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	1.5	1	TR1PO5	no
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	1.5	1	TR1PO5	no
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	1.5	1	TR1PO6	no
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	1.5	1	TR1PO6	no
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	1.5	1	TR1PO6	no
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	1.5	1	TR1PO6	no
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	1.5	1	TR1PO6	no
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	1.5	1	TR1PO7	no
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	1.5	1	TR1PO7	no
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	1.5	1	TR1PO7	no
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	1.5	1	TR1PO7	no
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	1.5	1	TR1PO7	no
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	1.5	1	TR1PO7	no
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	1.5	1	TR1PO7	no
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	1.5	1	TR1PO8	no
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	1.5	1	TR1PO8	no
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	1.5	1	TR1PO8	no
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	1.5	1	TR1PO8	no
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	1.5	1	TR1PO8	no
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	1.5	1	TR1PO8	no
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	1.5	1	TR1PO8	no
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	1.5	1	TR1PO9	no
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	1.5	1	TR1PO9	no
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	1.5	1	TR1PO9	no
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	1.5	1	TR1PO9	no
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	1.5	1	TR1PO9	no
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	1.5	1	TR1PO9	no
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	1.5	1	TR1PO10	no
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	1.5	1	TR1PO10	no
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	1.5	1	TR1PO10	no
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	1.5	1	TR1PO10	no
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	1.5	1	TR1PO10	no
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	1.5	1	TR1PO11	no
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	1.5	1	TR1PO11	no
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	1.5	1	TR1PO11	no
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	1.5	1	TR1PO11	no
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	1.5	1	TR1PO11	no
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	1.5	1	TR1PO11	no
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	1.5	1	TR1PO11	no
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	1.5	1	TR1PO11	no
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	1.5	1	TR1PO12	no
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	1.5	1	TR1PO12	no
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	1.5	1	TR1PO12	no
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	1.5	1	TR1PO12	no
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	1.5	1	TR1PO12	no
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	1.5	1	TR1PO12	no
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	1.5	1	TR1PO12	no
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	1.5	1	TR1PO12	no
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	1.5	1	TR1PO12	no
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	1.5	1	TR1PO13	no
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	1.5	1	TR1PO13	no
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	1.5	1	TR1PO13	no
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	1.5	1	TR1PO13	no
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	1.5	1	TR1PO13	no
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	1.5	1	TR1PO14	no
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	1.5	1	TR1PO14	no
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	1.5	1	TR1PO14	no
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	1.5	1	TR1PO14	no
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	1.5	1	TR1PO14	no
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	1.5	1	TR1PO14	no
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	1.5	1	TR1PO14	no
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	1.5	1	TR1PO15	no
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	1.5	1	TR1PO15	no
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	1.5	1	TR1PO15	no
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	1.5	1	TR1PO15	no
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	1.5	1	TR1PO15	no
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	1.5	1	TR1PO16	no
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	1.5	1	TR1PO16	no
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	1.5	1	TR1PO16	no
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	1.5	1	TR1PO16	no
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	1.5	1	TR1PO16	no
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	1.5	1	TR1PO17	no
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	1.5	1	TR1PO17	no
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	1.5	1	TR1PO17	no
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	1.5	1	TR1PO17	no
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	1.5	1	TR1PO17	no
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	1.5	1	TR1PO17	no
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	1.5	1	TR1PO17	no
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	1.5	1	TR1PO18	no
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	1.5	1	TR1PO18	no
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	1.5	1	TR1PO18	no
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	1.5	1	TR1PO18	no
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	1.5	1	TR1PO18	no
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	1.5	1	TR1PO18	no
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	1.5	1	TR1PO18	no
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	1.5	1	TR1PO18	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	1.5	1	TR1PO19	no
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	1.5	1	TR1PO20	no
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	1.5	1	TR1PO20	no
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	1.5	1	TR1PO20	no
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	1.5	1	TR1PO20	no
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	1.5	1	TR1PO20	no
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	1.5	1	TR1PO20	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	4.5	1	TR1PO1	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	4.5	1	TR1PO1	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	4.5	1	TR1PO1	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	4.5	1	TR1PO1	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	4.5	1	TR1PO1	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	4.5	1	TR1PO1	no
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	4.5	1	TR1PO2	no
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	4.5	1	TR1PO3	no
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	4.5	1	TR1PO4	no
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	4.5	1	TR1PO4	no
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	4.5	1	TR1PO5	no
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	4.5	1	TR1PO5	no
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	4.5	1	TR1PO5	no
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	4.5	1	TR1PO6	no
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	4.5	1	TR1PO6	no
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	4.5	1	TR1PO6	no
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	4.5	1	TR1PO7	no
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	4.5	1	TR1PO7	no
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	4.5	1	TR1PO7	no
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	4.5	1	TR1PO8	no
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	4.5	1	TR1PO8	no
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	4.5	1	TR1PO8	no
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	4.5	1	TR1PO9	no
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	4.5	1	TR1PO9	no
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	4.5	1	TR1PO9	no
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	4.5	1	TR1PO10	no
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	4.5	1	TR1PO10	no
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	4.5	1	TR1PO10	no
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	4.5	1	TR1PO11	no
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	4.5	1	TR1PO12	no
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	4.5	1	TR1PO12	no
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	4.5	1	TR1PO13	no
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	4.5	1	TR1PO16	no
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	4.5	1	TR1PO16	no
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	4.5	1	TR1PO17	no
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	4.5	1	TR1PO20	no
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	21.5	1	TR1PO1	yes
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	21.5	1	TR1PO1	yes
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	21.5	0	TR1PO1	yes
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	21.5	0	TR1PO1	yes
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	21.5	0	TR1PO1	yes
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	21.5	0	TR1PO1	yes
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	21.5	0	TR1PO1	yes
1	25	1	MIDDLE	LANOUE	LOWER	80	250	2	MIDDLE2	A	21.5	0	TR1PO1	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	1	TR1PO2	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	1	TR1PO2	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	1	TR1PO2	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	1	TR1PO2	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	1	TR1PO2	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	1	TR1PO2	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	1	TR1PO2	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	1	TR1PO2	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	1	TR1PO2	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	0	TR1PO2	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	0	TR1PO2	yes
1	25	2	UPPER	LANOUE	UPPER	0	170	22	UPPER22	A	21.5	0	TR1PO2	yes
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	21.5	1	TR1PO3	yes
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	21.5	1	TR1PO3	yes
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	21.5	1	TR1PO3	yes
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	21.5	1	TR1PO3	yes
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	21.5	1	TR1PO3	yes
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	21.5	1	TR1PO3	yes
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	21.5	1	TR1PO3	yes
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	21.5	0	TR1PO3	yes
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	21.5	0	TR1PO3	yes
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	21.5	0	TR1PO3	yes
1	25	3	MIDDLE	LANOUE	LOWER	80	250	13	MIDDLE13	A	21.5	0	TR1PO3	yes
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	21.5	1	TR1PO4	yes
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	21.5	1	TR1PO4	yes
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	21.5	1	TR1PO4	yes
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	21.5	1	TR1PO4	yes
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	21.5	1	TR1PO4	yes
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	21.5	0	TR1PO4	yes
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	21.5	0	TR1PO4	yes
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	21.5	0	TR1PO4	yes
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	21.5	0	TR1PO4	yes
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	21.5	0	TR1PO4	yes
1	25	4	UPPER	LANOUE	UPPER	0	170	20	UPPER20	A	21.5	0	TR1PO4	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	1	TR1PO5	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	1	TR1PO5	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	1	TR1PO5	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	1	TR1PO5	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	1	TR1PO5	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	1	TR1PO5	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	1	TR1PO5	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	1	TR1PO5	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	0	TR1PO5	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	0	TR1PO5	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	0	TR1PO5	yes
1	25	5	MIDDLE	LANOUE	LOWER	80	250	11	MIDDLE11	A	21.5	0	TR1PO5	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	1	TR1PO6	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	1	TR1PO6	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	1	TR1PO6	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	1	TR1PO6	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	1	TR1PO6	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	0	TR1PO6	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	0	TR1PO6	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	0	TR1PO6	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	0	TR1PO6	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	0	TR1PO6	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	0	TR1PO6	yes
1	25	6	LOWER	LANOUE	LOWER	160	330	3	LOWER3	A	21.5	0	TR1PO6	yes
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	21.5	1	TR1PO7	yes
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	21.5	1	TR1PO7	yes
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	21.5	1	TR1PO7	yes
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	21.5	0	TR1PO7	yes
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	21.5	0	TR1PO7	yes
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	21.5	0	TR1PO7	yes
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	21.5	0	TR1PO7	yes
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	21.5	0	TR1PO7	yes
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	21.5	0	TR1PO7	yes
1	25	7	LOWER	LANOUE	LOWER	160	330	5	LOWER5	A	21.5	0	TR1PO7	yes
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	21.5	1	TR1PO8	yes
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	21.5	1	TR1PO8	yes
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	21.5	1	TR1PO8	yes
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	21.5	1	TR1PO8	yes
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	21.5	0	TR1PO8	yes
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	21.5	0	TR1PO8	yes
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	21.5	0	TR1PO8	yes
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	21.5	0	TR1PO8	yes
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	21.5	0	TR1PO8	yes
1	25	8	AOPACUM	AOPACUM	AOPACUM	0	0	36	OPACUM36	A	21.5	0	TR1PO8	yes
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	21.5	1	TR1PO9	yes
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	21.5	1	TR1PO9	yes
